,Car7,Col1a1,Rab27b,Mesp2,Bambi,Nfe2,Cldn5,Smarcd3,Bin2,Abcc4,Slc38a5,Wnt5a,Zfp57,Esam,Tet3,Postn,Cdh2,Sox2,Col4a1,Morc4,Jarid2,Aldh1a2,Tbx1,Cyp26a1,Igfbp3,Lefty1,Socs2,Hoxb4,Pitx1,Nr1d1,Coro1a,Irx5,Ash2l,Dnmt3l,Bmi1
4558,3.9269361,0.0,0.0,0.0,3.9269361,0.0,0.0,0.0,0.0,4.6101823,3.9269361,3.9269361,0.0,0.0,3.9269361,3.9269361,4.6101823,3.9269361,4.6101823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9269361,5.0123253,0.0,0.0,4.6101823,0.0,0.0,3.9269361
4559,0.0,6.167916,0.0,5.476862,0.0,0.0,5.476862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,0.0,6.418764,0.0,0.0,0.0,5.323408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323408,0.0,0.0,5.323408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0141144,0.0,0.0,0.0
4561,0.0,5.8121386,0.0,0.0,0.0,0.0,0.0,0.0,6.503789,0.0,0.0,0.0,0.0,0.0,5.8121386,0.0,5.8121386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8121386,5.8121386,0.0,0.0,0.0,0.0,0.0
4562,0.0,5.9939613,0.0,0.0,4.6151204,0.0,0.0,0.0,4.6151204,4.6151204,0.0,0.0,0.0,0.0,5.7071104,0.0,0.0,4.6151204,0.0,0.0,4.6151204,0.0,0.0,0.0,0.0,0.0,0.0,4.6151204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,0.0,4.776153,0.0,4.776153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776153,0.0,0.0,0.0,0.0,0.0,0.0,4.776153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776153
4564,0.0,0.0,4.9271545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9271545,0.0,4.9271545,0.0,0.0,0.0,5.6166716,0.0,0.0,0.0,4.9271545,0.0,0.0,0.0,0.0,0.0,0.0,4.9271545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,3.8701246,6.248878,3.8701246,0.0,0.0,3.8701246,0.0,0.0,3.8701246,0.0,0.0,3.8701246,4.552789,3.8701246,5.462737,3.8701246,0.0,3.8701246,0.0,0.0,0.0,0.0,0.0,3.8701246,0.0,3.8701246,3.8701246,0.0,0.0,0.0,3.8701246,0.0,0.0,0.0,0.0
4566,0.0,0.0,0.0,0.0,5.5008597,0.0,5.5008597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5008597,0.0,0.0,0.0,0.0,0.0
4567,0.0,0.0,0.0,0.0,0.0,0.0,4.1089087,4.1089087,4.1089087,4.1089087,4.1089087,4.1089087,4.793809,0.0,5.482807,4.1089087,5.1965103,4.1089087,0.0,0.0,0.0,0.0,0.0,4.1089087,0.0,4.1089087,0.0,0.0,4.793809,0.0,0.0,0.0,4.1089087,0.0,0.0
4568,0.0,0.0,0.0,4.279085,3.599698,0.0,0.0,3.599698,4.679921,0.0,3.599698,0.0,0.0,3.599698,4.279085,0.0,4.279085,0.0,0.0,0.0,0.0,3.599698,3.599698,0.0,0.0,0.0,0.0,0.0,4.679921,4.279085,0.0,0.0,3.599698,0.0,0.0
4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.863282,0.0,0.0,0.0,0.0,0.0,0.0
4570,0.0,4.5955157,0.0,0.0,4.5955157,0.0,0.0,0.0,0.0,0.0,4.5955157,5.2836018,0.0,0.0,0.0,0.0,4.5955157,4.5955157,4.5955157,0.0,4.5955157,0.0,0.0,0.0,4.5955157,0.0,4.5955157,4.5955157,0.0,4.5955157,4.5955157,0.0,0.0,0.0,0.0
4571,0.0,0.0,0.0,0.0,4.913648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.913648,6.0073514,0.0,4.913648,4.913648,4.913648,0.0,0.0
4572,0.0,5.630415,0.0,4.9408484,0.0,0.0,4.9408484,0.0,0.0,0.0,0.0,4.9408484,0.0,0.0,4.9408484,0.0,0.0,0.0,4.9408484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9408484,0.0,0.0,0.0,0.0
4573,0.0,4.7530947,0.0,0.0,0.0,0.0,4.7530947,0.0,0.0,0.0,0.0,4.7530947,0.0,0.0,4.7530947,0.0,4.7530947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7530947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,0.0,5.630415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.630415,5.630415,0.0,0.0,5.630415,0.0,0.0,0.0,0.0,0.0,0.0,5.630415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4575,0.0,5.323408,0.0,0.0,4.635125,0.0,0.0,0.0,0.0,4.635125,0.0,0.0,4.635125,0.0,4.635125,0.0,5.323408,0.0,0.0,0.0,4.635125,0.0,4.635125,4.635125,0.0,4.635125,0.0,5.7272463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,0.0,5.935842,0.0,0.0,4.5574455,4.5574455,0.0,0.0,0.0,4.5574455,4.5574455,0.0,4.5574455,0.0,4.5574455,0.0,5.2453346,0.0,5.2453346,0.0,0.0,4.5574455,0.0,0.0,0.0,0.0,0.0,0.0,4.5574455,5.2453346,0.0,0.0,4.5574455,0.0,0.0
4577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687374,0.0,0.0,5.687374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578,0.0,0.0,0.0,0.0,0.0,5.408168,5.408168,0.0,0.0,0.0,0.0,5.408168,0.0,0.0,5.408168,0.0,0.0,0.0,5.408168,0.0,5.408168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,0.0,6.685861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9939613,0.0,0.0,0.0,0.0,5.9939613,0.0,0.0,0.0,5.9939613,0.0,0.0,0.0,0.0,0.0,0.0,5.9939613,0.0,5.9939613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,0.0,6.5726824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,0.0,0.0,6.321767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.321767,0.0,6.321767,6.321767,0.0,0.0,0.0,0.0,6.321767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,0.0,5.343928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.343928,0.0,5.343928,5.343928,0.0,5.343928,0.0,0.0,0.0,5.343928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583,0.0,6.1214957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4584,0.0,5.105548,0.0,0.0,0.0,0.0,0.0,0.0,5.105548,0.0,5.105548,0.0,0.0,0.0,5.105548,5.105548,0.0,0.0,0.0,0.0,5.795659,0.0,0.0,0.0,0.0,5.105548,0.0,0.0,0.0,5.105548,0.0,0.0,5.105548,0.0,0.0
4585,0.0,0.0,0.0,5.057837,5.7477994,0.0,0.0,0.0,0.0,0.0,0.0,5.057837,0.0,0.0,5.7477994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.057837,0.0,5.057837,0.0,0.0,0.0,0.0,5.057837,0.0,0.0,0.0,0.0,0.0
4586,3.2414207,6.5702257,3.9148202,3.2414207,0.0,0.0,3.9148202,3.2414207,3.2414207,0.0,4.597945,0.0,4.313615,3.2414207,4.597945,0.0,3.2414207,0.0,0.0,0.0,3.2414207,3.2414207,3.2414207,0.0,0.0,4.597945,3.2414207,4.313615,0.0,3.2414207,3.9148202,3.2414207,0.0,0.0,0.0
4587,0.0,5.6584864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6584864,0.0,5.6584864,5.6584864,5.6584864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,0.0,4.2278194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.913648,0.0,4.2278194,0.0,4.2278194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2278194,0.0,4.913648,4.913648,4.2278194,0.0,0.0,0.0,0.0,0.0
4589,0.0,0.0,5.364882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364882,0.0,6.0556874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364882,0.0,0.0,0.0,0.0,0.0,0.0
4590,0.0,5.0123253,0.0,0.0,5.7021394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0123253,0.0,0.0,5.0123253,0.0,0.0,0.0,5.0123253,0.0,0.0,5.0123253,0.0,0.0,0.0,5.0123253,0.0,0.0
4591,0.0,4.1089087,0.0,4.1089087,0.0,0.0,4.1089087,0.0,0.0,0.0,4.1089087,0.0,4.793809,4.1089087,4.1089087,0.0,0.0,4.1089087,4.793809,0.0,0.0,0.0,0.0,0.0,4.1089087,0.0,0.0,0.0,0.0,4.1089087,0.0,0.0,4.1089087,0.0,0.0
4592,0.0,0.0,4.333204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333204,5.0197663,0.0,0.0,4.333204,0.0,0.0,0.0,5.0197663,0.0,4.333204,0.0,0.0,0.0,4.333204,0.0,0.0,0.0,4.333204,0.0,0.0,5.0197663,0.0,0.0,0.0
4593,0.0,4.635125,0.0,0.0,0.0,5.323408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.635125,0.0,5.323408,0.0,4.635125,0.0,5.323408,5.323408,0.0,0.0,0.0,0.0,0.0,0.0,4.635125,4.635125,0.0,0.0,5.323408,0.0,0.0
4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303305,0.0,0.0,0.0,0.0,0.0,0.0,5.303305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303305,0.0,0.0,0.0,0.0,0.0
4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6584864,0.0,0.0,0.0,6.349888,5.6584864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6584864,0.0,0.0,0.0,0.0,0.0
4596,0.0,6.6466904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0972004,0.0,5.1846714,0.0,4.0972004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0972004,0.0,0.0,0.0,0.0,5.1846714,0.0,4.0972004
4597,0.0,5.1386857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4513865,4.4513865,0.0,0.0,0.0,4.4513865,0.0,4.4513865,4.4513865,5.1386857,0.0,5.1386857,0.0,4.4513865,0.0,5.1386857,0.0,0.0,0.0,5.5421934,0.0,4.4513865,0.0,5.1386857,0.0,0.0
4598,0.0,6.23338,0.0,5.1386857,5.1386857,0.0,0.0,0.0,0.0,5.8288956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1386857,0.0,0.0,0.0,0.0,0.0,5.1386857,0.0,5.1386857,0.0,0.0
4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323408,0.0,5.323408,0.0,0.0,0.0,5.323408,0.0,5.323408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323408
4600,4.9688206,0.0,0.0,4.9688206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6584864,0.0,4.9688206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9688206,4.9688206,4.9688206,0.0,0.0,0.0,0.0,0.0
4601,0.0,5.740042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9625425,0.0,5.0501046,0.0,0.0,0.0,4.3633456,0.0,0.0,0.0,0.0,0.0,0.0,4.3633456,0.0,5.0501046,0.0,0.0,4.3633456,0.0,0.0
4602,0.0,6.418764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323408,0.0,5.323408,0.0,5.323408,0.0,0.0,0.0,0.0,0.0,0.0,5.323408,0.0,0.0,0.0,0.0,0.0,5.323408,0.0,5.323408,0.0,0.0,0.0,0.0,0.0
4603,0.0,0.0,0.0,5.303305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214594,0.0,5.303305,0.0,4.214594,0.0,4.214594,0.0,4.214594,4.9003243,0.0,0.0,0.0,0.0,0.0,4.9003243,4.214594,0.0,0.0,0.0,4.214594,0.0,0.0
4604,4.5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5208,4.5208,4.5208,0.0,5.2084923,0.0,0.0,4.5208,0.0,0.0,4.5208,0.0,0.0,0.0,4.5208,4.5208,4.5208,0.0,0.0,0.0,0.0,0.0,4.5208,4.5208,0.0
4605,0.0,5.172973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172973,5.172973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172973,5.172973,0.0,0.0,5.172973,0.0,0.0,0.0,0.0,5.172973,0.0,5.172973,0.0,0.0
4606,0.0,5.303305,0.0,0.0,0.0,0.0,4.6151204,0.0,0.0,4.6151204,4.6151204,0.0,4.6151204,0.0,0.0,0.0,4.6151204,4.6151204,4.6151204,0.0,4.6151204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303305,4.6151204,0.0,0.0,0.0,0.0,0.0
4607,0.0,5.0348186,0.0,0.0,4.348158,0.0,5.0348186,0.0,0.0,4.348158,0.0,0.0,0.0,0.0,5.0348186,0.0,4.348158,0.0,5.0348186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348158,0.0,0.0,0.0,0.0,0.0,0.0
4608,0.0,5.303305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303305,0.0,5.9939613,0.0,0.0,5.303305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303305,5.9939613,0.0,0.0,0.0,0.0,0.0
4609,0.0,5.408168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408168,0.0,0.0,5.408168,5.408168,0.0,0.0,0.0,0.0,0.0,5.408168,0.0,0.0,0.0,0.0,0.0,0.0
4610,3.5557365,3.5557365,0.0,0.0,0.0,0.0,3.5557365,0.0,0.0,0.0,0.0,5.323408,0.0,0.0,4.234501,0.0,4.234501,4.234501,4.635125,0.0,3.5557365,4.234501,0.0,0.0,0.0,0.0,0.0,4.234501,5.323408,3.5557365,0.0,3.5557365,4.234501,0.0,0.0
4611,0.0,0.0,4.3633456,0.0,0.0,4.3633456,0.0,4.3633456,0.0,0.0,4.3633456,5.453431,0.0,4.3633456,4.3633456,0.0,0.0,0.0,5.740042,0.0,0.0,0.0,4.3633456,0.0,5.0501046,0.0,0.0,0.0,4.3633456,0.0,0.0,0.0,4.3633456,4.3633456,0.0
4612,0.0,0.0,0.0,4.7530947,0.0,0.0,0.0,0.0,0.0,4.7530947,4.7530947,0.0,4.7530947,0.0,4.7530947,0.0,5.44192,0.0,0.0,0.0,4.7530947,4.7530947,4.7530947,0.0,4.7530947,0.0,0.0,0.0,0.0,4.7530947,0.0,0.0,0.0,0.0,0.0
4613,0.0,6.106491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0123253,0.0,0.0,0.0,5.0123253,0.0,0.0,0.0,5.0123253,0.0,5.7021394,0.0,5.0123253,0.0,0.0,0.0,0.0,5.0123253,0.0,6.106491,0.0,0.0,5.0123253,0.0,0.0
4614,4.103037,4.7878885,0.0,4.103037,4.103037,0.0,4.103037,0.0,0.0,0.0,0.0,0.0,4.103037,0.0,4.7878885,0.0,0.0,0.0,4.7878885,0.0,0.0,0.0,4.103037,0.0,0.0,4.7878885,0.0,0.0,0.0,4.103037,0.0,0.0,4.103037,0.0,0.0
4615,0.0,5.9172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,0.0,0.0,0.0
4616,4.394449,4.394449,0.0,0.0,4.394449,4.394449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9939613,0.0,0.0,0.0,0.0,0.0,5.484797,0.0,4.394449,0.0,0.0,0.0,0.0,0.0,0.0,4.394449,4.394449,0.0,0.0,0.0,0.0
4617,0.0,0.0,0.0,0.0,0.0,4.8487616,0.0,0.0,0.0,0.0,0.0,4.8487616,0.0,0.0,4.8487616,0.0,4.8487616,0.0,4.8487616,0.0,0.0,0.0,0.0,0.0,4.8487616,4.8487616,0.0,0.0,0.0,4.8487616,0.0,0.0,0.0,0.0,0.0
4618,0.0,5.408168,0.0,5.408168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408168,0.0,5.408168,0.0,0.0,0.0,0.0
4619,0.0,5.178805,0.0,4.776153,4.776153,0.0,4.776153,0.0,0.0,0.0,0.0,0.0,0.0,4.776153,4.091399,0.0,0.0,0.0,4.091399,0.0,0.0,0.0,4.091399,0.0,4.091399,0.0,0.0,4.776153,4.776153,0.0,0.0,0.0,0.0,0.0,0.0
4620,0.0,5.364882,0.0,0.0,0.0,5.364882,0.0,0.0,0.0,0.0,5.364882,0.0,5.364882,0.0,5.364882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364882,0.0,5.364882,0.0,0.0
4621,0.0,0.0,0.0,0.0,0.0,6.4393506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4393506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4393506,0.0,0.0
4622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073486,0.0,6.455074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073486,0.0,0.0,0.0,0.0,5.073486,0.0,0.0,0.0,0.0,0.0
4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.343928,0.0,6.0346837,0.0,6.0346837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4624,0.0,5.7477994,0.0,0.0,5.057837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.057837,0.0,5.057837,0.0,0.0,0.0,5.7477994,0.0,5.057837,5.057837,5.057837,0.0,0.0,5.057837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,0.0,4.1822963,4.1822963,0.0,0.0,0.0,0.0,0.0,0.0,4.1822963,0.0,4.8677826,0.0,4.1822963,4.1822963,0.0,4.1822963,0.0,5.270681,4.1822963,4.1822963,0.0,0.0,0.0,0.0,4.1822963,0.0,0.0,0.0,0.0,0.0,4.1822963,4.1822963,0.0,0.0
4626,0.0,3.8078365,0.0,5.177344,3.8078365,0.0,3.8078365,0.0,4.489824,3.8078365,3.8078365,4.489824,0.0,0.0,4.891541,0.0,0.0,0.0,4.489824,0.0,3.8078365,0.0,0.0,0.0,4.489824,0.0,3.8078365,0.0,5.177344,0.0,0.0,3.8078365,0.0,4.489824,3.8078365
4627,0.0,4.5668254,0.0,4.5668254,0.0,0.0,0.0,0.0,0.0,4.5668254,0.0,5.2547636,4.5668254,0.0,5.2547636,0.0,4.5668254,0.0,4.5668254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5668254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,0.0,6.321767,0.0,0.0,0.0,0.0,0.0,0.0,4.9408484,4.9408484,0.0,0.0,5.630415,0.0,5.630415,0.0,0.0,0.0,0.0,0.0,4.9408484,0.0,0.0,0.0,0.0,0.0,0.0,4.9408484,0.0,4.9408484,0.0,0.0,0.0,0.0,0.0
4630,0.0,4.635125,3.5557365,3.5557365,3.5557365,0.0,4.234501,0.0,0.0,0.0,3.5557365,3.5557365,4.234501,4.234501,3.5557365,3.5557365,4.234501,3.5557365,4.635125,0.0,4.234501,0.0,0.0,3.5557365,0.0,0.0,4.234501,4.234501,4.234501,0.0,0.0,0.0,0.0,0.0,3.5557365
4631,0.0,0.0,5.226742,5.226742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,5.226742,0.0,0.0,0.0,0.0,0.0,5.226742,0.0,0.0,5.226742,0.0,0.0
4632,4.655546,4.655546,0.0,0.0,0.0,0.0,0.0,4.655546,0.0,0.0,0.0,4.655546,0.0,0.0,5.343928,4.655546,0.0,0.0,5.7477994,0.0,0.0,0.0,0.0,0.0,4.655546,0.0,0.0,4.655546,5.343928,0.0,0.0,4.655546,0.0,0.0,4.655546
4633,0.0,4.913648,0.0,4.913648,4.913648,0.0,0.0,0.0,0.0,0.0,0.0,5.6031156,0.0,0.0,4.913648,0.0,0.0,0.0,4.913648,0.0,0.0,5.6031156,0.0,0.0,4.913648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.913648
4634,0.0,5.488788,4.7997656,0.0,4.7997656,0.0,0.0,0.0,0.0,4.7997656,0.0,0.0,0.0,0.0,4.7997656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.488788,0.0,0.0,0.0,0.0,4.7997656,0.0,5.488788,0.0,0.0,0.0,0.0,0.0
4635,4.355722,4.355722,0.0,0.0,0.0,4.355722,0.0,0.0,4.355722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.355722,0.0,4.355722,4.355722,0.0,0.0,0.0,0.0,0.0,4.355722,0.0,4.355722,0.0,0.0,4.355722,0.0,0.0
4636,0.0,4.7305646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7305646,0.0,0.0,0.0,4.7305646,0.0,5.4192915,0.0,0.0,0.0,4.7305646,4.7305646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.343928,0.0,0.0,0.0,0.0,0.0,4.655546,0.0,4.655546,5.343928,4.655546,0.0,0.0,4.655546,0.0,0.0,4.655546,4.655546,0.0,0.0,0.0,0.0,4.655546
4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7645564,0.0,4.7645564,0.0,0.0,0.0,4.7645564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7645564,5.453431,0.0,4.7645564,0.0,0.0,0.0
4639,0.0,0.0,0.0,0.0,4.625072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625072,0.0,5.3133054,4.625072,5.3133054,0.0,0.0,0.0,4.625072,4.625072,0.0,0.0,0.0,4.625072,0.0,0.0,4.625072,0.0,0.0,0.0,4.625072,0.0,0.0
4640,0.0,6.672632,0.0,5.576547,0.0,0.0,0.0,0.0,0.0,0.0,5.576547,0.0,0.0,0.0,5.576547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.576547,0.0,0.0,0.0,0.0,0.0
4641,4.5298333,4.5298333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.217575,0.0,0.0,0.0,0.0,4.5298333,0.0,0.0,0.0,0.0,5.217575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.217575,0.0,0.0,0.0,0.0
4642,0.0,4.511849,4.511849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511849,0.0,4.511849,0.0,0.0
4643,4.091399,4.091399,0.0,4.091399,0.0,4.091399,0.0,4.091399,0.0,4.091399,4.091399,4.091399,4.091399,4.091399,0.0,0.0,4.091399,0.0,4.776153,0.0,4.776153,4.091399,0.0,0.0,4.091399,4.776153,0.0,0.0,5.4650774,4.091399,0.0,4.091399,0.0,0.0,0.0
4644,0.0,4.1327586,0.0,4.8178544,4.8178544,0.0,0.0,4.1327586,0.0,0.0,0.0,0.0,4.1327586,0.0,4.1327586,0.0,5.220621,0.0,4.8178544,0.0,4.8178544,0.0,4.1327586,0.0,4.1327586,4.1327586,0.0,4.1327586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687374,5.687374,0.0,5.687374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
